"HOMATROPINE 2MG/GM + MAGALDRATE 400MG/GM + MAGNESIUM TRISILICATE 300MG/GM,口服顆粒劑, 1.00GM","257,490"
"HOMATROPINE 2.4MG + MAGALDRATE 400MG + MAGNESIUM TRISILICATE 300MG, 一般錠劑膠囊劑,","5,086,323"
"HOMATROPINE 1.2MG + MAGALDRATE 200MG + MAGNESIUM TRISILICATE 150MG, 一般錠劑膠囊劑,","1,857"
"HOMATROPINE 2.5MG + ALUMINUM HYDROXIDE 320MG + BENZOCAINE 64MG +PHENOBARBITAL 8MG, 一般錠劑膠囊劑,","673,997"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 15.00 MG","2,703,717"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 30.00 MG","18,889,226"
"MAGNESIUM OXIDE 70MG + SODIUM BICARBONATE 200MG, 一般錠劑膠囊劑,","3,055"
"MAGNESIUM ALUMINUM BISMUTH SILICATE , 一般錠劑膠囊劑 , 500.00 MG","9,056"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 300.00 MG","5,914,624"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 324.00 MG","8,875,100"
"MAGNESIUM OXIDE , 一般錠劑膠囊劑 , 250.00 MG","306,518,324"
"METHYLMETHIONINE , 一般錠劑膠囊劑 , 25.00 MG","5,617"
"MISOPROSTOL , 一般錠劑膠囊劑 , 200.00 MCG","132,681"
"NIZATIDINE , 一般錠劑膠囊劑 , 150.00 MG","181,058"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","3,869,456"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","2,874,211"
"OMEPRAZOLE , 注射劑 , 40.00 MG","191,753"
"OXETHAZAINE 5MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","3,472,047"
"OXETHAZAINE 5MG + ALUMINUM SILICATE 100MG, 一般錠劑膠囊劑,","9,505,340"
"OXETHAZAINE 5MG + POLYMIGEL 244MG, 一般錠劑膠囊劑,","86,295,662"
"OXETHAZAINE 10MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","1,199,412"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 1.00ML","542,132"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 360.00ML","1,004,020"
"OXETHAZAINE 5MG + ALUMINUM HYDROXIDE 124.9MG + MAGNESIUM CARBONATE83.8MG, 一般錠劑膠囊劑,","8,595,335"
"OXETHAZAINE 10MG + POLYMAGAL 400MG + GLYCYRRHIZIC ACID 10MG, 一般錠劑膠囊劑,","11,448,198"
"PANTOPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG",28
"PANTOPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","9,606,662"
"PANTOPRAZOLE , 注射劑 , 40.00 MG","706,338"
"PIPERILATE 1.5MG + ALUMINUM MAGNESIUM SILICATE 147.5MG + GLYCYRRHIZIC ACID35MG, 一般錠劑膠囊劑,","873,518"
"PIPERILATE 6MG/GM + ALUMINUM MAGNESIUM SILICATE 590MG/GM + GLYCYRRHIZICACID 140MG/GM, 口服顆粒劑, 1.00GM","460,603"
"PIPERILATE 3MG + ALUMINUM MAGNESIUM SILICATE 290MG + GLYCYRRHETIC ACID 40MG+ HISTIDINE 30MG, 一般錠劑膠囊劑,","2,735"
"PIRENZEPINE , 一般錠劑膠囊劑 , 25.00 MG","8,438"
"POLYMAGAL 100MG + SULCAIN 100MG, 一般錠劑膠囊劑,","4,911,542"
"PROPANTHELINE 7.5MG + ALUMINUM HYDROXIDE 250MG + MAGNESIUM OXIDE 80MG+BROMVALERYLUREA 30MG, 一般錠劑膠囊劑,","227,681"
"RABEPRAZOLE , 一般錠劑膠囊劑 , 10.00 MG",532
"RABEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","7,597,111"
"RANITIDINE , 一般錠劑膠囊劑 , 150.00 MG","38,065,937"
"RANITIDINE , 一般錠劑膠囊劑 , 300.00 MG","430,726"
"RANITIDINE , 注射劑 , 50.00 MG","265,221"
"ROXATIDINE , 緩釋錠劑膠囊劑 , 75.00 MG","1,925"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 300.00 MG","5,305,614"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 600.00 MG","2,975,962"
"SODIUM BICARBONATE 60MG + SCOPOLIA EXTRACT 6MG + CALCIUM CARBONATE25MG+MAGNESIUM TRISILICATE 100MG+MAGNESIUM OXIDE 60MG+PROPANTHELINEBROMIDE 10MG+BORNEOL 2MG+CHLOROPHYLL SODIUM COPPER 5MG, 一般錠劑膠囊劑","27,201"
"SUCRALFATE , 一般錠劑膠囊劑 , 500.00 MG","5,278,585"
"SUCRALFATE , 一般錠劑膠囊劑 , 1000.00 MG","59,976"
"SUCRALFATE , 口服顆粒劑 , 1.00 GM","546,958"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 1.00 ML",210
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 10.00 ML","136,767"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 120.00 ML","42,860"
"SUCRALFATE , 口服液劑 , 200.00  MG/ML , 5.00 ML","1,094,916"
"SUCRALFATE , 口服液劑 , 1000.00  MG/GM , 1.00 GM","193,229"
"ALUMINUM MAGNESIUM SILICATE 295MG + CHLOROPHYLL SODIUM COPPER 1MG +GLYCINE 20MG + GLYCYRRHIZIC ACID 70MG + MAGNESIUM CARBONAT 21MG +PIPERIDOLATE 3MG, 一般錠劑膠囊劑,","3,833"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 60.00 MG","3,665,761"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 67.00 MG","119,694"
"ATROPINE , 一般錠劑膠囊劑 , 400.00 MCG","19,210"
"ATROPINE , 注射劑 , .50 MG",48
"ATROPINE , 注射劑 , 1.00 MG","131,238"
"ATROPINE , 注射劑 , 2.00 MG",1
"ATROPINE 19.4MCG + PHENOBARBITAL 16.2MG + HYOSCYAMINE 103.7MCG + HYOSCINEHYDROBROMIDE 6.5MCG, 一般錠劑膠囊劑,","297,988"
"ATROPINE 20MCG + PHENOBARBITAL 16MG + HYOSCYAMINE SULFATE 0.1MG +SCOPOLAMINE HYDROBROMIDE 7MCG, 一般錠劑膠囊劑,","59,767"
"BELLADONNA ALKALOID 5MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,",231
"BELLADONNA ALKALOID 8MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",12
"BROMOPRIDE , 一般錠劑膠囊劑 , 10.00 MG","799,746"
"BUTROPIUM , 一般錠劑膠囊劑 , 5.00 MG","1,051,671"
"BUTYLSCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","10,148,958"
"BUTYLSCOPOLAMINE , 注射劑 , 20.00 MG","282,923"
"CAMYLOFINE , 注射劑 , 25.00 MG","6,753"
"CLIDINIUM 2.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,","1,705,471"
"CYCLONIUM IODIDE (=OXAPIUM IODIDE) , 一般錠劑膠囊劑 , 10.00 MG","28,438"
"DICYCLOMINE , 一般錠劑膠囊劑 , 10.00 MG","6,048,585"
"DICYCLOMINE , 一般錠劑膠囊劑 , 20.00 MG","7,565"
"DICYCLOMINE , 注射劑 , 20.00 MG",936
"DICYCLOMINE 10MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","5,571"
"DICYCLOMINE 20MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","54,306"
"DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE , 一般錠劑膠囊劑 , 2.00 MG","719,487"
"DIMETHICONE , 一般錠劑膠囊劑 , 20.00 MG","1,031,068"
"DIMETHICONE , 一般錠劑膠囊劑 , 40.00 MG","161,256,222"
"DIMETHICONE , 一般錠劑膠囊劑 , 50.00 MG","12,512,756"
"DOMPERIDONE , 一般錠劑膠囊劑 , 10.00 MG","86,713,850"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 1.00 ML","6,486"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 60.00 ML","206,771"
"DOMPERIDONE , 栓劑 , 10.00 MG","49,334"
"DOMPERIDONE , 栓劑 , 30.00 MG",478
"ETHAVERINE (=ETHYLPAPAVERINE) , 一般錠劑膠囊劑 , 100.00 MG","9,786"
"FLOPROPIONE , 一般錠劑膠囊劑 , 40.00 MG","2,351,712"
"FLOPROPIONE , 一般錠劑膠囊劑 , 80.00 MG","4,091"
"GLYCOPYRROLATE , 一般錠劑膠囊劑 , 1.00 MG","494,730"
"GLYCOPYRROLATE , 注射劑 , 200.00 MCG","17,689"
"HOMATROPINE , 一般錠劑膠囊劑 , 2.50 MG",510
"HYOSCYAMINE , 一般錠劑膠囊劑 , 125.00 MCG","6,967,132"
"HYOSCYAMINE , 注射劑 , 20.00 MG",729
"MEBEVERINE , 一般錠劑膠囊劑 , 100.00 MG","4,715,739"
"MEBEVERINE , 一般錠劑膠囊劑 , 135.00 MG","3,949,493"
"MEPENZOLATE , 一般錠劑膠囊劑 , 7.50 MG","5,118,153"
"MEPENZOLATE , 一般錠劑膠囊劑 , 15.00 MG","57,878"
"MEPENZOLATE , 一般錠劑膠囊劑 , 25.00 MG","1,053"
"MEPENZOLATE 7.5MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","84,393"
"MEPENZOLATE 25MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",5
"METHSCOPOLAMINE , 一般錠劑膠囊劑 , 1.00 MG","875,387"
"METOCLOPRAMIDE 5MG + PANCREATIN 212.5MG, 一般錠劑膠囊劑,","9,481,695"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 3.84-5.00 MG","56,624,418"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 7.67 - 10.00 MG","1,299,178"
"METOCLOPRAMIDE , 緩釋錠劑膠囊劑 , 30.00 MG","1,090,613"
"METOCLOPRAMIDE , 口服顆粒劑 , 10.00 MG",183
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 1.00 ML","1,862"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 60.00 ML","35,994"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 120.00 ML",14
"METOCLOPRAMIDE , 注射劑 , 5.00 MG",313
"METOCLOPRAMIDE , 注射劑 , 10.00 MG","3,923,951"
"MOSAPRIDE , 一般錠劑膠囊劑 , 5.00 MG","120,360,635"
"OTILONIUM BROMIDE , 一般錠劑膠囊劑 , 40.00 MG","13,260,781"
"OXETHAZAINE , 一般錠劑膠囊劑 , 5.00 MG","1,735,959"
"OXETHAZAINE , 一般錠劑膠囊劑 , 10.00 MG","14,238,308"
"PAPAVERINE , 一般錠劑膠囊劑 , 15.00 MG",871
"PAPAVERINE , 一般錠劑膠囊劑 , 30.00 MG","47,242"
"PAPAVERINE10MG + BERBERINE 100MG + BISMUTH SUBNITRATE 90MG +DIPHENHYDRAMINE 10MG, 一般錠劑膠囊劑,","9,497"
"PINAVERIUM , 一般錠劑膠囊劑 , 50.00 MG","6,553,228"
"PIPERIDOLATE , 一般錠劑膠囊劑 , 50.00 MG","646,154"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 一般錠劑膠囊劑 , 10.00 MG","3,472,150"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 注射劑 , 10.00 MG",42
"PIPERILATE(=PIPETHANATE) HCL (=PENSANTE) , 一般錠劑膠囊劑 , 3.00 MG","17,270"
"PROPANTHELINE , 一般錠劑膠囊劑 , 15.00 MG",145
"SCOPOLIA EXTRACT 5MG + ETHAVERINE 8MG + BENZOCAINE 40MG + BROMISOVALUM40MG, 一般錠劑膠囊劑,","2,037"
"TIMEPIDIUM , 一般錠劑膠囊劑 , 30.00 MG","1,958,200"
"TRIMEBUTINE, 一般錠劑膠囊劑, 100MG","357,247"
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 5.00 MG","302,458"
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 10.00 MG","1,351,891"
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 20.00 MG","2,285"
"VALETHAMATE , 一般錠劑膠囊劑 , 10.00 MG","14,216"
"APREPITANT , 一般錠劑膠囊劑 , 80.00MG-125.00 MG","146,083"
"FOSAPREPITANT, 注射劑, 150MG",73
"GRANISETRON , 一般錠劑膠囊劑 , 1.00 MG","32,190"
"GRANISETRON , 注射劑 , 1.00 MG","32,353"
"GRANISETRON , 注射劑 , 3.00 MG","105,813"
"ONDANSETRON , 一般錠劑膠囊劑 , 8.00 MG","25,834"
"ONDANSETRON , 注射劑 , 4.00 MG","6,586"
"ONDANSETRON , 注射劑 , 8.00 MG","38,575"
"PALONOSETRON, 注射劑, 0.25mg","87,236"
"RAMOSETRON, 注射劑, 0.3mg","24,974"
"SCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","4,092,811"
"SCOPOLAMINE , 注射劑 , 20.00 MG","299,612"
"TROPISETRON , 一般錠劑膠囊劑 , 5.00 MG","11,423"
"TROPISETRON , 注射劑 , 5.00 MG","41,206"
"ADENOSINE 20MG/ML + CHOLINE OROTATE 200MG/ML + VITAMIN B12  1MG/ML, 注射劑,5.00ML","6,595"
"ADENOSINE 5MG/ML + CHOLINE OROTATE 50MG/ML + VITAMIN B12  1.5MG/ML, 注射劑,2.00ML",42
"ANETHOLE TRITHIONE 5MG + CHOLINE BITARTRATE 300MG, 一般錠劑膠囊劑,","140,232"
"DI-ARGININE OXOGLURATE , 注射劑 , 5.00 GM","6,505"
"DI-ARGININE OXOGLURATE , 注射劑 , 10.00 GM","2,688"
"CHOLINE BITARTRATE 50MG+DEHYDROCHOLIC ACID 30MG+FEL TAURI 20MG+PYRIDOXINE2MG+VITAMINE B12 3MCG+INOSITOL 100MG+NIACINAMIDE (=NICOTINAMIDE)20MG+VITAMINE B2 10MG+VITAMINE B1 10MG+METHIONINE 100MG , 一般錠劑膠囊劑","219,236"
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 2.00ML",39
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 10.00ML",30
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 20.00ML",381
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 125.00 MG",5
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG","4,397"
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,20.00ML",5
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 5.00ML",5
"DEXTROSE 100MG/ML + METHIONINE 25MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B20.1MG/ML, 注射劑, 20.00ML",23
"DEXTROSE 100MG/ML+METHIONINE DL- 30MG/ML+RIBOFLAVIN PHOSPHATE0.05MG/ML+THIAMINE HCL (=THIAMINE CHLORIDE HYDROCHLORIDE) 0.25MG/ML 注射劑",20
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML","1,101"
"DEXTROXE 100MG/ML+METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B20.1MG/ML + NICOTINAMIDE 2MG/ML + TAURINE 1MG/ML, 注射劑,20ML","2,576"
"DIISOPROPYLAMINE DICHLORACETATE , 一般錠劑膠囊劑 , 20.00 MG",873
"GLUCURONIC ACID 50MG + VITAMIN B1 2MG + VITAMIN C 10MG, 一般錠劑膠囊劑,","19,468"
"GLUCURONIC ACID 25MG/ML + DEXTROSE 200MG/ML + VITAMIN B1 1MG/ML +PANTOTHENIC ACID 2.5MG/ML, 注射劑, 20.00ML",7
"GLUCURONIC ACID 25MG/ML + METHIONINE 30MG/ML + VITAMIN B2 1MG/ML + VITAMINB12 5MCG/ML + TAURINE 25MG/ML, 注射劑, 5.00ML",110
"GLYCINE 10MG + GLYCYRRHIZIC ACID 1MG, 注射劑, 2.00ML",3
"HYMECROMONE , 一般錠劑膠囊劑 , 200.00 MG","823,581"
"METHIONINE 8MG/ML + GLYCINE 6MG/ML + HISTIDINE 40MG/ML, 注射劑, 5.00ML",22
"METHIONINE 3MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2MG/ML, 注射劑, 20.00ML",312
"METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML + NICOTINAMIDE1MG/ML + TAURINE 10MG/ML, 注射劑, 20.00ML",52
"METHIONINE 30MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 1MG/ML, 注射劑, 20.00ML","8,911"
"METHIONINE 20MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML + VITAMIN B60.25MG/ML + NICOTINAMIDE 2.5MG/ML + PANTOTHENIC ACID 2MG/ML, 注射劑, 20.00ML",52
"METHIONINE 25MG/ML + VITAMIN B1 10MG/ML + VITAMIN B2 0.25MG/ML + VITAMIN B60.5MG/ML + NICOTINAMIDE 10MG/ML + TAURINE 10MG/ML, 注射劑, 2.00ML",218
"METHIONINE 25MG/ML + VITAMIN B1 5MG/ML + VITAMIN B2 1MG/ML + VITAMIN B61MG/ML + NICOTINAMIDE 10MG/ML + PANTOTHENIC ACID 2.5MG/ML+ TAURINE10MG/ML+CALCIUM GLUCONATE 10MG/ML, 注射劑, 2.00ML",15
"METHIONINE 20/ML+VITAMIN B1 0.25NG/ML+VITAMIN B2 0.1MG/ML , 注射劑 , 20.00 ML",554
"PROTOPORPHYRIN , 注射劑 , 10.00 MG",1
"SILYMARIN , 一般錠劑膠囊劑 , 35.00 MG","6,433,024"
"SILYMARIN , 一般錠劑膠囊劑 , 70.00 MG","675,847"
"SILYMARIN , 一般錠劑膠囊劑 , 105.00 MG",40
"SILYMARIN , 一般錠劑膠囊劑 , 140.00 MG","1,997,902"
"SILYMARIN , 一般錠劑膠囊劑 , 150.00 MG","67,656,445"
"SILYMARIN 70MG + MULTIVITAMINES, 一般錠劑膠囊劑,","24,061,164"
"THIOCTIC ACID , 注射劑 , 10.00 MG",51
"THIOCTIC ACID , 注射劑 , 25.00 MG",82
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 50.00 MG","26,198"
"URSODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 100.00 MG","18,325,043"
