"FAMOTIDINE , 一般錠劑膠囊劑 , 20.00 MG","22,186,323"
"FAMOTIDINE , 一般錠劑膠囊劑 , 40.00 MG","451,099"
"FAMOTIDINE , 口服顆粒劑 , 20.00 MG","377,401"
"FAMOTIDINE , 注射劑 , 20.00 MG","343,327"
"FAMOTIDINE , 注射劑 , 100.00 MG",32
"GEFARNATE , 一般錠劑膠囊劑 , 50.00 MG","342,836"
"GEFARNATE , 一般錠劑膠囊劑 , 100.00 MG","1,312,244"
"HISTIDINE , 一般錠劑膠囊劑 , 200.00 MG",30
"HISTIDINE , 注射劑 , 200.00 MG","6,004"
"homatropine 1-1.25mg + aluminum hydroxide 0-300mg, 一般錠劑膠囊劑","6,623,925"
"HOMATROPINE 2MG/GM + MAGALDRATE 400MG/GM + MAGNESIUM TRISILICATE 300MG/GM,口服顆粒劑, 1.00GM","1,182,915"
"HOMATROPINE 2.4MG + MAGALDRATE 400MG + MAGNESIUM TRISILICATE 300MG, 一般錠劑膠囊劑,","6,988,877"
"HOMATROPINE 1.2MG + MAGALDRATE 200MG + MAGNESIUM TRISILICATE 150MG, 一般錠劑膠囊劑,",170
"HOMATROPINE 2.5MG + ALUMINUM HYDROXIDE 320MG + BENZOCAINE 64MG +PHENOBARBITAL 8MG, 一般錠劑膠囊劑,","640,369"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 15.00 MG","917,396"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 30.00 MG","15,020,579"
"MAGNESIUM OXIDE 70MG + SODIUM BICARBONATE 200MG, 一般錠劑膠囊劑,","8,892"
"MAGNESIUM ALUMINUM BISMUTH SILICATE , 一般錠劑膠囊劑 , 500.00 MG","12,010"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 300.00 MG","36,395,393"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 324.00 MG","6,462,091"
"MAGNESIUM OXIDE , 一般錠劑膠囊劑 , 250.00 MG","288,813,367"
"METHYLMETHIONINE , 一般錠劑膠囊劑 , 25.00 MG","70,990"
"MISOPROSTOL , 一般錠劑膠囊劑 , 200.00 MCG","114,380"
"NIZATIDINE , 一般錠劑膠囊劑 , 150.00 MG","199,187"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","3,818,434"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","314,916"
"OMEPRAZOLE , 注射劑 , 40.00 MG","668,085"
"OXETHAZAINE 5MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","3,215,633"
"OXETHAZAINE 5MG + ALUMINUM SILICATE 100MG, 一般錠劑膠囊劑,","7,603,305"
"OXETHAZAINE 5MG + POLYMIGEL 244MG, 一般錠劑膠囊劑,","85,294,066"
"OXETHAZAINE 10MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","2,063,252"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 1.00ML","1,851,761"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 200.00ML",3
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 360.00ML","240,099"
"OXETHAZAINE 5MG + ALUMINUM HYDROXIDE 124.9MG + MAGNESIUM CARBONATE83.8MG, 一般錠劑膠囊劑,","12,826,337"
"OXETHAZAINE 10MG + POLYMAGAL 400MG + GLYCYRRHIZIC ACID 10MG, 一般錠劑膠囊劑,","8,685,121"
"PANTOPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","9,514,131"
"PANTOPRAZOLE , 注射劑 , 40.00 MG","729,990"
"PIPERILATE 1.5MG + ALUMINUM MAGNESIUM SILICATE 147.5MG + GLYCYRRHIZIC ACID35MG, 一般錠劑膠囊劑,","1,683,586"
"PIPERILATE 6MG/GM + ALUMINUM MAGNESIUM SILICATE 590MG/GM + GLYCYRRHIZICACID 140MG/GM, 口服顆粒劑, 1.00GM","980,345"
"PIPERILATE 3MG + ALUMINUM MAGNESIUM SILICATE 290MG + GLYCYRRHETIC ACID 40MG+ HISTIDINE 30MG, 一般錠劑膠囊劑,","9,561"
"PIRENZEPINE , 一般錠劑膠囊劑 , 25.00 MG","101,892"
"POLYMAGAL 100MG + SULCAIN 100MG, 一般錠劑膠囊劑,","7,559,938"
"PROPANTHELINE 7.5MG + ALUMINUM HYDROXIDE 250MG + MAGNESIUM OXIDE 80MG+BROMVALERYLUREA 30MG, 一般錠劑膠囊劑,","363,280"
"RABEPRAZOLE , 一般錠劑膠囊劑 , 10.00 MG",150
"RABEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","7,120,014"
"RANITIDINE , 一般錠劑膠囊劑 , 150.00 MG","14,337,450"
"RANITIDINE , 一般錠劑膠囊劑 , 300.00 MG","370,449"
"RANITIDINE , 注射劑 , 50.00 MG","269,482"
"ROXATIDINE , 緩釋錠劑膠囊劑 , 75.00 MG","309,292"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 300.00 MG","3,079,302"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 600.00 MG","1,250,274"
"SODIUM BICARBONATE 60MG + SCOPOLIA EXTRACT 6MG + CALCIUM CARBONATE25MG+MAGNESIUM TRISILICATE 100MG+MAGNESIUM OXIDE 60MG+PROPANTHELINEBROMIDE 10MG+BORNEOL 2MG+CHLOROPHYLL SODIUM COPPER 5MG, 一般錠劑膠囊劑","52,333"
"SUCRALFATE , 一般錠劑膠囊劑 , 500.00 MG","5,348,317"
"SUCRALFATE , 一般錠劑膠囊劑 , 1000.00 MG","90,271"
"SUCRALFATE , 口服顆粒劑 , 1.00 GM","498,420"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 1.00 ML","5,850"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 10.00 ML","125,257"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 120.00 ML","44,471"
"SUCRALFATE , 口服液劑 , 200.00  MG/ML , 5.00 ML","847,644"
"SUCRALFATE , 口服液劑 , 1000.00  MG/GM , 1.00 GM","266,726"
"ALUMINUM MAGNESIUM SILICATE 295MG + CHLOROPHYLL SODIUM COPPER 1MG +GLYCINE 20MG + GLYCYRRHIZIC ACID 70MG + MAGNESIUM CARBONAT 21MG +PIPERIDOLATE 3MG, 一般錠劑膠囊劑,","5,109"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 60.00 MG","3,683,346"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 67.00 MG","883,754"
"ATROPINE , 一般錠劑膠囊劑 , 400.00 MCG","15,739"
"ATROPINE , 注射劑 , .50 MG","3,435"
"ATROPINE , 注射劑 , 1.00 MG","161,632"
"ATROPINE 19.4MCG + PHENOBARBITAL 16.2MG + HYOSCYAMINE 103.7MCG + HYOSCINEHYDROBROMIDE 6.5MCG, 一般錠劑膠囊劑,","169,694"
"ATROPINE 20MCG + PHENOBARBITAL 16MG + HYOSCYAMINE SULFATE 0.1MG +SCOPOLAMINE HYDROBROMIDE 7MCG, 一般錠劑膠囊劑,","5,265"
"ATROPINE 0.005MG + GELSEMINE EXTRACT 0.04MG + SILVER COLLOIDAL 0.05MG + LINSEEDEXTRACT 100MG + ANGELICA EXTRACT 25MG, 一般錠劑膠囊劑,","92,187"
"ATROPINE SULFATE 0.0194MG + HYOSCYAMINE SULFATE 0.1037MG + SCOPOLAMINE HBR6MG + PHENOBARBITAL 16.2MG + NIACINAMIDE 10MG + THIAMINE(HCL) 3MG +RIBOFLAVIN 2MG + VITAMIN B6 (HCL) 0.5MG + PANTOTHENATE CALCIUM 2MG, 一般錠劑膠囊劑","67,998"
"BELLADONNA ALKALOID 5MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,","7,750"
"BELLADONNA ALKALOID 8MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",45
"BENACTYZINE , 一般錠劑膠囊劑 , 1.00 MG",10
"BROMOPRIDE , 一般錠劑膠囊劑 , 10.00 MG","2,050,494"
"BUTROPIUM , 一般錠劑膠囊劑 , 5.00 MG","1,168,737"
"BUTYLSCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","9,821,397"
"BUTYLSCOPOLAMINE , 注射劑 , 20.00 MG","331,888"
"CAMYLOFINE , 注射劑 , 25.00 MG","10,646"
"CLIDINIUM 2.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,","1,653,231"
"CYCLONIUM IODIDE (=OXAPIUM IODIDE) , 一般錠劑膠囊劑 , 10.00 MG","935,492"
"DICYCLOMINE , 一般錠劑膠囊劑 , 10.00 MG","5,839,966"
"DICYCLOMINE , 一般錠劑膠囊劑 , 20.00 MG","80,089"
"DICYCLOMINE , 注射劑 , 20.00 MG","1,754"
"DICYCLOMINE 10MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","2,336"
"DICYCLOMINE 20MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","51,503"
"DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE , 一般錠劑膠囊劑 , 2.00 MG","1,688,309"
"DIMETHICONE 40MG + DIOCTYL SODIUM SULFOSUCCINATE 30MG, 一般錠劑膠囊劑,","42,558"
"DIMETHICONE , 一般錠劑膠囊劑 , 20.00 MG","4,412,464"
"DIMETHICONE , 一般錠劑膠囊劑 , 40.00 MG","149,410,457"
"DIMETHICONE , 一般錠劑膠囊劑 , 50.00 MG","10,207,327"
"DOMPERIDONE , 一般錠劑膠囊劑 , 10.00 MG","85,869,281"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 1.00 ML","9,286"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 60.00 ML","129,767"
"DOMPERIDONE , 外用錠劑 , 10.00 MG","7,723"
"DOMPERIDONE , 栓劑 , 10.00 MG","49,329"
"DOMPERIDONE , 栓劑 , 30.00 MG",793
"ETHAVERINE (=ETHYLPAPAVERINE) , 一般錠劑膠囊劑 , 100.00 MG","11,222"
"FLOPROPIONE , 一般錠劑膠囊劑 , 40.00 MG","2,213,039"
"FLOPROPIONE , 一般錠劑膠囊劑 , 80.00 MG","7,745"
"GLYCOPYRROLATE , 一般錠劑膠囊劑 , 1.00 MG","209,648"
"GLYCOPYRROLATE , 注射劑 , 200.00 MCG","3,794"
"HOMATROPINE , 一般錠劑膠囊劑 , 2.50 MG",802
"HYOSCYAMINE , 一般錠劑膠囊劑 , 125.00 MCG","7,639,152"
"HYOSCYAMINE , 注射劑 , 20.00 MG",890
"MEBEVERINE , 一般錠劑膠囊劑 , 100.00 MG","4,038,812"
"MEBEVERINE , 一般錠劑膠囊劑 , 135.00 MG","6,302,936"
"MEPENZOLATE , 一般錠劑膠囊劑 , 7.50 MG","6,414,906"
"MEPENZOLATE , 一般錠劑膠囊劑 , 15.00 MG","466,836"
"MEPENZOLATE , 一般錠劑膠囊劑 , 25.00 MG","1,039"
"MEPENZOLATE 7.5MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","87,247"
"MEPENZOLATE 25MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",90
"METHSCOPOLAMINE , 一般錠劑膠囊劑 , 1.00 MG","480,462"
"METOCLOPRAMIDE 5MG + PANCREATIN 212.5MG, 一般錠劑膠囊劑,","7,556,179"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 3.84-5.00 MG","60,869,229"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 7.67 - 10.00 MG","1,860,567"
"METOCLOPRAMIDE , 緩釋錠劑膠囊劑 , 30.00 MG","1,214,329"
"METOCLOPRAMIDE , 口服顆粒劑 , 10.00 MG",486
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 1.00 ML","156,641"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 60.00 ML","44,313"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 120.00 ML",7
"METOCLOPRAMIDE , 注射劑 , 5.00 MG",90
"METOCLOPRAMIDE , 注射劑 , 10.00 MG","4,215,259"
"MOSAPRIDE , 一般錠劑膠囊劑 , 5.00 MG","83,071,887"
"OTILONIUM BROMIDE , 一般錠劑膠囊劑 , 40.00 MG","7,303,671"
"OXETHAZAINE , 一般錠劑膠囊劑 , 5.00 MG","1,254,734"
"OXETHAZAINE , 一般錠劑膠囊劑 , 10.00 MG","12,813,847"
"PAPAVERINE , 一般錠劑膠囊劑 , 15.00 MG","6,638"
"PAPAVERINE , 一般錠劑膠囊劑 , 20.00 MG",249
"PAPAVERINE , 一般錠劑膠囊劑 , 30.00 MG","38,381"
"PAPAVERINE , 注射劑 , 30.00 MG",949
"PAPAVERINE 5MG + BERBERINE 50MG + BISMUTH SUBNITRATE 45MG + DIPHENHYDRAMINE5MG, 一般錠劑膠囊劑,","5,256"
"PAPAVERINE10MG + BERBERINE 100MG + BISMUTH SUBNITRATE 90MG +DIPHENHYDRAMINE 10MG, 一般錠劑膠囊劑,","8,441"
"PINAVERIUM , 一般錠劑膠囊劑 , 50.00 MG","5,298,175"
"PIPERIDOLATE , 一般錠劑膠囊劑 , 50.00 MG","743,467"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 一般錠劑膠囊劑 , 10.00 MG","4,188,682"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 注射劑 , 10.00 MG","2,013"
"PIPERILATE(=PIPETHANATE) HCL (=PENSANTE) , 一般錠劑膠囊劑 , 3.00 MG","28,575"
"PROPANTHELINE , 一般錠劑膠囊劑 , 15.00 MG","5,932"
"SCOPOLIA EXTRACT 5MG + ETHAVERINE 8MG + BENZOCAINE 40MG + BROMISOVALUM40MG, 一般錠劑膠囊劑,","1,060"
"TIMEPIDIUM , 一般錠劑膠囊劑 , 30.00 MG","2,046,864"
"TRIMEBUTINE, 一般錠劑膠囊劑, 100MG","40,100"
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 5.00 MG","40,974"
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 10.00 MG","110,254"
"TROSPIUM CHLORIDE , 注射劑 , 600.00 MCG",2
"VALETHAMATE , 一般錠劑膠囊劑 , 10.00 MG","47,356"
"APREPITANT , 一般錠劑膠囊劑 , 80.00MG-125.00 MG","33,213"
"GRANISETRON , 一般錠劑膠囊劑 , 1.00 MG","29,394"
"GRANISETRON , 注射劑 , 1.00 MG","38,327"
"GRANISETRON , 注射劑 , 3.00 MG","126,907"
"ONDANSETRON , 一般錠劑膠囊劑 , 8.00 MG","27,811"
"ONDANSETRON , 注射劑 , 4.00 MG","11,078"
"ONDANSETRON , 注射劑 , 8.00 MG","55,253"
"PALONOSETRON, 注射劑, 0.25mg","6,676"
"RAMOSETRON, 注射劑, 0.3mg","3,351"
"SCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","4,865,033"
"SCOPOLAMINE , 注射劑 , 20.00 MG","323,409"
"TROPISETRON , 一般錠劑膠囊劑 , 5.00 MG","15,748"
"TROPISETRON , 注射劑 , 5.00 MG","65,838"
"ADENOSINE 20MG/ML + CHOLINE OROTATE 200MG/ML + VITAMIN B12  1MG/ML, 注射劑,5.00ML","7,578"
"ADENOSINE 5MG/ML + CHOLINE OROTATE 50MG/ML + VITAMIN B12  1.5MG/ML, 注射劑,2.00ML",355
"ANETHOLE TRITHIONE 5MG + CHOLINE BITARTRATE 300MG, 一般錠劑膠囊劑,","173,788"
"DI-ARGININE OXOGLURATE , 注射劑 , 2.50 GM",24
"DI-ARGININE OXOGLURATE , 注射劑 , 5.00 GM","3,187"
"DI-ARGININE OXOGLURATE , 注射劑 , 10.00 GM",609
"BETAINE 150MG + DIETHANOLAMINE 30MG + NICOTINAMIDE 20MG, 一般錠劑膠囊劑,","1,709,304"
"BETAINE 750MG/ML + DIETHANOLAMINE 200MG/ML + NICOTINAMIDE 100MG/ML, 注射劑,10.00ML",59
"CHOLINE BITARTRATE 50MG+DEHYDROCHOLIC ACID 30MG+FEL TAURI 20MG+PYRIDOXINE2MG+VITAMINE B12 3MCG+INOSITOL 100MG+NIACINAMIDE (=NICOTINAMIDE)20MG+VITAMINE B2 10MG+VITAMINE B1 10MG+METHIONINE 100MG , 一般錠劑膠囊劑","3,516"
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 2.00ML",3
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 10.00ML",26
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 20.00ML",483
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG","4,783"
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,2.00ML",56
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,20.00ML",6
"CYSTEINE 4MG/ML + VITAMIN C 50MG/ML, 注射劑, 20.00ML","15,378"
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 5.00ML",4
"DEXTROSE 100MG/ML + METHIONINE 25MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B20.1MG/ML, 注射劑, 20.00ML",18
"DEXTROSE 100MG/ML+METHIONINE DL- 30MG/ML+RIBOFLAVIN PHOSPHATE0.05MG/ML+THIAMINE HCL (=THIAMINE CHLORIDE HYDROCHLORIDE) 0.25MG/ML 注射劑20ML",101
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML","1,038"
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML","2,179"
"DEXTROXE 100MG/ML+METHIONINE 30MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B20.1MG/ML + NICOTINAMIDE 2MG/ML + TAURINE 1MG/ML, 注射劑,20ML","1,519"
"DIISOPROPYLAMINE DICHLORACETATE , 一般錠劑膠囊劑 , 20.00 MG","3,249"
"GLUCURONIC ACID 50MG + VITAMIN B1 2MG + VITAMIN C 10MG, 一般錠劑膠囊劑,","30,029"
"GLUCURONIC ACID 25MG/ML + DEXTROSE 200MG/ML + VITAMIN B1 1MG/ML +PANTOTHENIC ACID 2.5MG/ML, 注射劑, 20.00ML",31
"GLUCURONIC ACID 25MG/ML + METHIONINE 30MG/ML + VITAMIN B2 1MG/ML + VITAMINB12 5MCG/ML + TAURINE 25MG/ML, 注射劑, 5.00ML",106
