"ALUMINUM HYDROXIDE DRIED GEL 150MG+ALUMINUM SILICATE 225MG + SCOPOLIAEXTRACT 5MG + GLYCINE 60MG + BENZOCAINE 25MG + CHLOROPHYLL SODIUM COPPER5MG+NIACINAMIDE 5MG+PANTOTHENATE CALCIUM 10MG+TAURINE 25MG+GLYCYRRHIZAEXTRACT 5MG, 一般錠劑膠囊劑","11,025"
"ALUMINUM HYDROXIDE , 一般錠劑膠囊劑 , 300.00 MG","13,578"
"ALUMINUM HYDROXIDE GEL 125MG+MAGNESIUM CARBONATE 125MG+BELLADONNAEXTRACT 6MG+PROPANTHELINE BROMIDE 12.5MG+PHENOBARBITAL 10MG,一般錠劑膠囊劑",108
"ALUMINUM MAGNESIUM SILICATE 147MG + CHLOROPHYLL SODIUM COPPER 0.5MG +GLYCINE 10MG + GLYCYRRHIZIC ACID 35MG + MAGNESIUM CARBONAT 10MG +PIPERIDOLATE 1.5MG, 一般錠劑膠囊劑,","811,149"
"ALUMINUM MAGNESIUM HYDROXIDE CARBONATE HYDRATE, 一般錠劑膠囊劑,","52,484"
"ALUMINUM SILICATE 845MG + GLYCYRRHIZIC ACID 150MG, 口服顆粒劑,","14,684"
"AZULENE , 一般錠劑膠囊劑 , 2.00 MG","12,726,226"
"AZULENE , 一般錠劑膠囊劑 , 20.00 MG",27
"AZULENE , 口服顆粒劑 , 10.00 MG","7,641"
"GUAIAZULENE SODIUM SULFONATE 2MG+SODIUM BICARBONATE 20MG,一般錠劑膠囊劑","130,520"
"BENACTYZINE 10MG + ALUMINUM HYDROXIDE 100MG + CHLOROPHYLLIN 1MG, 一般錠劑膠囊劑,","225,993"
"BISMUTH SUBCARBONATE , 一般錠劑膠囊劑 , 324.00 MG","2,832,097"
"BISMUTH SUBCITRATE or BISMUTH SUBNITRATE , 一般錠劑膠囊劑 , 300.00 MG","334,685"
"BUTINOLIN 2MG + ALUMINUM HYDROXIDE 200MG + CALCIUM CARBONATE 300MG, 一般錠劑膠囊劑,","2,353,881"
"BUTINOLIN 2MG + BISMUTH SUBNITRATE 150MG + CALCIUM CARBONATE 600MG, 一般錠劑膠囊劑,","2,005,135"
"CARBENOXOLONE , 一般錠劑膠囊劑 , 50.00 MG","90,319"
"CETRAXATE , 一般錠劑膠囊劑 , 100.00 MG",36
"CETRAXATE , 一般錠劑膠囊劑 , 200.00 MG",918
"CIMETIDINE , 一般錠劑膠囊劑 , 200.00 MG","32,297,123"
"CIMETIDINE , 一般錠劑膠囊劑 , 300.00 MG","30,500,166"
"CIMETIDINE , 一般錠劑膠囊劑 , 400.00 MG","8,557,111"
"CIMETIDINE , 一般錠劑膠囊劑 , 800.00 MG","7,076"
"CIMETIDINE , 口服液劑 , 20.00  MG/ML , 1.00 ML","19,283"
"CIMETIDINE , 口服液劑 , 20.00  MG/ML , 15.00 ML","4,334"
"CIMETIDINE , 口服液劑 , 20.00  MG/ML , 120.00 ML",2
"CIMETIDINE , 注射劑 , 200.00 MG","242,866"
"CIMETIDINE , 注射劑 , 300.00 MG","79,715"
"DICYCLOMINE 2.5MG + ALUMINUM HYDROXIDE 200MG + MAGNESIUM OXIDE 100MG, 一般錠劑膠囊劑,","497,933"
"DICYCLOMINE 5MG + ALUMINUM HYDROXIDE 400MG + MAGNESIUM OXIDE 200MG, 一般錠劑膠囊劑,","223,931"
"DICYCLOMINE 5MG/GM + ALUMINUM HYDROXIDE 400MG/GM + MAGNESIUM OXIDE200MG/GM, 口服顆粒劑, 1.00GM","46,748"
"DICYCLOMINE 5MG/GM + ALUMINUM HYDROXIDE 400MG/GM + MAGNESIUM OXIDE200MG/GM, 口服顆粒劑, 100.00GM",37
"DICYCLOMINE 0.5MG/ML + DIMETHICONE 4MG/ML + ALUMINUM HYDROXIDE 40MG/ML +MAGNESIUM HYDROXIDE 20MG/ML, 口服液劑, 1.00ML","20,788"
"DICYCLOMINE 0.5MG/ML + DIMETHICONE 4MG/ML + ALUMINUM HYDROXIDE 40MG/ML +MAGNESIUM HYDROXIDE 20MG/ML, 口服液劑, 20.00ML",203
"DICYCLOMINE 0.5MG/ML + DIMETHICONE 4MG/ML + ALUMINUM HYDROXIDE 40MG/ML +MAGNESIUM HYDROXIDE 20MG/ML, 口服液劑, 200.00ML",425
"DICYCLOMINE 2.5MG + ALUMINUM HYDROXIDE 200MG + MAGNESIUM OXIDE 100MG +METHYLMETHIONINE 12.5MG, 一般錠劑膠囊劑,","9,017,960"
"DICYCLOMINE 5MG + ALUMINUM HYDROXIDE 400MG + MAGNESIUM OXIDE 200MG +PHENOBARBITAL 10MG, 一般錠劑膠囊劑,","247,325"
"DICYCLOMINE 2MG + SCOPOLAMINE 2MG + CHLORDIAZEPOXIDE 5MG + MAGNESIUMALUMINUM HYDROXIDE CO-DRIED GEL 350MG + CHLOROPHYLL SODIUM COPPER 3MG, 一般錠劑膠囊劑,","37,090"
"DICYCLOMINE 1MG + BUTYLSCOPOLAMINE 1MG + CHLORDIAZEPOXIDE 2.5MG +MAGALDRATE 175MG + MAGNESIUM OXIDE 20MG + CHLOROPHYLL SODIUM COPPER 1.5MG,一般錠劑膠囊劑,",176
"DICYCLOMINE 2.00MG/GM + BUTYLSCOPOLAMINE 2.00MG/GM + MAGNESIUM ALUMINUMHYDROXIDE CO-DRIED GEL 350.00MG/GM  + MAGNESIUM OXIDE 40.00MG/GM +CHLORDIAZEPOXIDE 5.00MG/GM + CHLOROPHYLL SODIUM COPPER 3.00MG/GM, 口服顆粒劑,1.00GM","17,350"
"DICYCLOMINE 2.00MG + BUTYLSCOPOLAMINE 2.00MG + CHLORDIAZEPOXIDE 5.00MG +MAGALDRATE 350.00MG + MAGNESIUM 40.00MG + ALUMINUM SILICATE 60.00MG, 一般錠劑膠囊劑,","4,546,337"
"DICYCLOMINE 2MG + SCOPOLAMINE 2MG + CHLORDIAZEPOXIDE 5MG + ALUMINUMSILICATE 60MG + MAGALDRAT 350MG + MAGNESIUM OXIDE 40MG + CHLOROPHYLLSODIUM COPPER 3MG, 一般錠劑膠囊劑,","12,454,325"
"DICYCLOMINE 1MG + SCOPOLAMINE 1MG + CHLORDIAZEPOXIDE 2.5MG + ALUMINUMSILICATE 30MG + MAGALDRAT 175MG + MAGNESIUM OXIDE 20MG + CHLOROPHYLLSODIUM COPPER 1.5MG, 一般錠劑膠囊劑,",9
"ESOMEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG",88
"ESOMEPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","13,027,884"
"ESOMEPRAZOLE , 注射劑 , 40.00 MG","13,382"
"FAMOTIDINE , 一般錠劑膠囊劑 , 20.00 MG","4,588,057"
"FAMOTIDINE , 一般錠劑膠囊劑 , 40.00 MG","535,479"
"FAMOTIDINE , 口服顆粒劑 , 20.00 MG","454,202"
"FAMOTIDINE , 注射劑 , 20.00 MG","395,164"
"FAMOTIDINE , 注射劑 , 40.00 MG",2
"FAMOTIDINE , 注射劑 , 100.00 MG",568
"GEFARNATE , 一般錠劑膠囊劑 , 50.00 MG","420,594"
"GEFARNATE , 一般錠劑膠囊劑 , 100.00 MG","1,587,316"
"HISTIDINE , 注射劑 , 200.00 MG","9,016"
"homatropine 1-1.25mg + aluminum hydroxide 0-300mg, 一般錠劑膠囊劑","7,367,945"
"HOMATROPINE 2MG/GM + MAGALDRATE 400MG/GM + MAGNESIUM TRISILICATE 300MG/GM,口服顆粒劑, 1.00GM","1,604,751"
"HOMATROPINE 2.4MG + MAGALDRATE 400MG + MAGNESIUM TRISILICATE 300MG, 一般錠劑膠囊劑,","8,219,631"
"HOMATROPINE 1.2MG + MAGALDRATE 200MG + MAGNESIUM TRISILICATE 150MG, 一般錠劑膠囊劑,",592
"HOMATROPINE 2.5MG + ALUMINUM HYDROXIDE 320MG + BENZOCAINE 64MG +PHENOBARBITAL 8MG, 一般錠劑膠囊劑,","638,421"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 15.00 MG","77,550"
"LANSOPRAZOLE , 一般錠劑膠囊劑 , 30.00 MG","14,575,375"
"MAGNESIUM OXIDE 70MG + SODIUM BICARBONATE 200MG, 一般錠劑膠囊劑,","15,220"
"MAGALDRATE 100MG + SULCAIN 100MG, 一般錠劑膠囊劑,",733
"MAGNESIUM ALUMINUM BISMUTH SILICATE , 一般錠劑膠囊劑 , 500.00 MG","8,928"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 300.00 MG","39,253,492"
"MAGNESIUM HYDROXIDE , 一般錠劑膠囊劑 , 324.00 MG","7,966,020"
"MAGNESIUM OXIDE , 一般錠劑膠囊劑 , 250.00 MG","281,577,173"
"METHYLMETHIONINE , 一般錠劑膠囊劑 , 25.00 MG","545,039"
"MISOPROSTOL , 一般錠劑膠囊劑 , 200.00 MCG","254,803"
"NIZATIDINE , 一般錠劑膠囊劑 , 150.00 MG","48,169"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","4,642,248"
"OMEPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","156,871"
"OMEPRAZOLE , 注射劑 , 40.00 MG","767,640"
"OXETHAZAINE 5MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","2,112,091"
"OXETHAZAINE 5MG + ALUMINUM SILICATE 100MG, 一般錠劑膠囊劑,","7,341,603"
"OXETHAZAINE 5MG + POLYMIGEL 244MG, 一般錠劑膠囊劑,","73,485,552"
"OXETHAZAINE 10MG + ALUMINUM MAGNESIUM SILICATE 244MG, 一般錠劑膠囊劑,","2,684,404"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 1.00ML","2,493,899"
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 200.00ML",10
"OXETHAZAINE 2MG/ML + ALUMINUM HYDROXIDE 61.2ML/ML + MAGNESIUM HYDROXIDE19.5MG/ML, 口服液劑, 360.00ML","81,751"
"OXETHAZAINE 5MG + ALUMINUM HYDROXIDE 124.9MG + MAGNESIUM CARBONATE83.8MG, 一般錠劑膠囊劑,","23,796,205"
"OXETHAZAINE 10MG + POLYMAGAL 400MG + GLYCYRRHIZIC ACID 10MG, 一般錠劑膠囊劑,","8,676,290"
"PANTOPRAZOLE , 一般錠劑膠囊劑 , 40.00 MG","7,979,626"
"PANTOPRAZOLE , 注射劑 , 40.00 MG","521,384"
"PIPERILATE 1.5MG + ALUMINUM MAGNESIUM SILICATE 147.5MG + GLYCYRRHIZIC ACID35MG, 一般錠劑膠囊劑,","1,065,839"
"PIPERILATE 6MG/GM + ALUMINUM MAGNESIUM SILICATE 590MG/GM + GLYCYRRHIZICACID 140MG/GM, 口服顆粒劑, 1.00GM","875,326"
"PIPERILATE 3MG + ALUMINUM MAGNESIUM SILICATE 290MG + GLYCYRRHETIC ACID 40MG+ HISTIDINE 30MG, 一般錠劑膠囊劑,","35,659"
"PIRENZEPINE , 一般錠劑膠囊劑 , 25.00 MG","256,013"
"POLYMAGAL 100MG + SULCAIN 100MG, 一般錠劑膠囊劑,","9,769,593"
"PROGLUMIDE , 一般錠劑膠囊劑 , 200.00 MG",2
"PROPANTHELINE 7.5MG + ALUMINUM HYDROXIDE 250MG + MAGNESIUM OXIDE 80MG+BROMVALERYLUREA 30MG, 一般錠劑膠囊劑,","490,323"
"RABEPRAZOLE , 一般錠劑膠囊劑 , 20.00 MG","5,643,207"
"RANITIDINE , 一般錠劑膠囊劑 , 150.00 MG","3,972,142"
"RANITIDINE , 一般錠劑膠囊劑 , 300.00 MG","347,406"
"RANITIDINE , 注射劑 , 50.00 MG","278,977"
"ROXATIDINE , 緩釋錠劑膠囊劑 , 75.00 MG","373,880"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 230.00 MG",657
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 300.00 MG","2,337,458"
"SODIUM BICARBONATE , 一般錠劑膠囊劑 , 600.00 MG","307,784"
"SODIUM BICARBONATE 60MG + SCOPOLIA EXTRACT 6MG + CALCIUM CARBONATE25MG+MAGNESIUM TRISILICATE 100MG+MAGNESIUM OXIDE 60MG+PROPANTHELINEBROMIDE 10MG+BORNEOL 2MG+CHLOROPHYLL SODIUM COPPER 5MG, 一般錠劑膠囊劑","20,352"
"SUCRALFATE , 一般錠劑膠囊劑 , 500.00 MG","5,758,268"
"SUCRALFATE , 一般錠劑膠囊劑 , 1000.00 MG","140,821"
"SUCRALFATE , 口服顆粒劑 , 1.00 GM","704,353"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 1.00 ML","2,300"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 10.00 ML","49,471"
"SUCRALFATE , 口服液劑 , 100.00  MG/ML , 120.00 ML","2,098"
"SUCRALFATE , 口服液劑 , 200.00  MG/ML , 5.00 ML","906,730"
"SUCRALFATE , 口服液劑 , 1000.00  MG/GM , 1.00 GM","2,445"
"ALUMINUM MAGNESIUM SILICATE 295MG + CHLOROPHYLL SODIUM COPPER 1MG +GLYCINE 20MG + GLYCYRRHIZIC ACID 70MG + MAGNESIUM CARBONAT 21MG +PIPERIDOLATE 3MG, 一般錠劑膠囊劑,","15,908"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 60.00 MG","3,685,211"
"ALVERINE CITRATE, 一般錠劑膠囊劑 , 67.00 MG","606,437"
"ATROPINE , 一般錠劑膠囊劑 , 14.00 MCG",596
"ATROPINE , 一般錠劑膠囊劑 , 400.00 MCG","46,474"
"ATROPINE , 一般錠劑膠囊劑 , 1000.00 MCG",328
"ATROPINE , 注射劑 , .50 MG",593
"ATROPINE , 注射劑 , 1.00 MG","170,816"
"ATROPINE , 注射劑 , 2.00 MG",2
"ATROPINE 19.4MCG + PHENOBARBITAL 16.2MG + HYOSCYAMINE 103.7MCG + HYOSCINEHYDROBROMIDE 6.5MCG, 一般錠劑膠囊劑,","280,588"
"ATROPINE 20MCG + PHENOBARBITAL 16MG + HYOSCYAMINE SULFATE 0.1MG +SCOPOLAMINE HYDROBROMIDE 7MCG, 一般錠劑膠囊劑,","1,271"
"ATROPINE 0.005MG + GELSEMINE EXTRACT 0.04MG + SILVER COLLOIDAL 0.05MG + LINSEEDEXTRACT 100MG + ANGELICA EXTRACT 25MG, 一般錠劑膠囊劑,","103,406"
"ATROPINE SULFATE 0.0194MG + HYOSCYAMINE SULFATE 0.1037MG + SCOPOLAMINE HBR6MG + PHENOBARBITAL 16.2MG + NIACINAMIDE 10MG + THIAMINE(HCL) 3MG +RIBOFLAVIN 2MG + VITAMIN B6 (HCL) 0.5MG + PANTOTHENATE CALCIUM 2MG, 一般錠劑膠囊劑","206,489"
"BELLADONNA ALKALOID 5MG + PHENOBARBITAL 16MG, 一般錠劑膠囊劑,","9,754"
"BELLADONNA ALKALOID 8MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",99
"BENACTYZINE , 一般錠劑膠囊劑 , 1.00 MG",60
"BROMOPRIDE , 一般錠劑膠囊劑 , 10.00 MG","2,156,244"
"BUTROPIUM , 一般錠劑膠囊劑 , 5.00 MG","1,303,088"
"BUTYLSCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","9,725,792"
"BUTYLSCOPOLAMINE , 注射劑 , 20.00 MG","249,514"
"CAMYLOFINE , 注射劑 , 25.00 MG","10,167"
"CLIDINIUM 2.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,","1,878,607"
"CYCLONIUM IODIDE (=OXAPIUM IODIDE) , 一般錠劑膠囊劑 , 10.00 MG","1,292,050"
"DICYCLOMINE , 一般錠劑膠囊劑 , 10.00 MG","5,868,098"
"DICYCLOMINE , 一般錠劑膠囊劑 , 20.00 MG","85,632"
"DICYCLOMINE , 注射劑 , 20.00 MG","2,839"
"DICYCLOMINE 10MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","6,330"
"DICYCLOMINE 20MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","60,121"
"DIMETHYL 1，4- 7-ISOPROPYLASULENE-3-SULFONATE , 一般錠劑膠囊劑 , 2.00 MG","1,855,403"
"DIMETHICONE 40MG + DIOCTYL SODIUM SULFOSUCCINATE 30MG, 一般錠劑膠囊劑,","29,112"
"DIMETHICONE , 一般錠劑膠囊劑 , 20.00 MG","4,646,543"
"DIMETHICONE , 一般錠劑膠囊劑 , 40.00 MG","139,939,851"
"DIMETHICONE , 一般錠劑膠囊劑 , 50.00 MG","8,901,919"
"DOMPERIDONE , 一般錠劑膠囊劑 , 10.00 MG","84,202,118"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 1.00 ML","3,911"
"DOMPERIDONE , 口服液劑 , 1.00  MG/ML , 60.00 ML","57,816"
"DOMPERIDONE , 外用錠劑 , 10.00 MG","5,164"
"DOMPERIDONE , 栓劑 , 10.00 MG","48,530"
"DOMPERIDONE , 栓劑 , 30.00 MG","1,105"
"ETHAVERINE (=ETHYLPAPAVERINE) , 一般錠劑膠囊劑 , 100.00 MG","8,675"
"FLOPROPIONE , 一般錠劑膠囊劑 , 40.00 MG","2,226,603"
"FLOPROPIONE , 一般錠劑膠囊劑 , 80.00 MG","24,965"
"GLYCOPYRROLATE , 一般錠劑膠囊劑 , 1.00 MG","112,505"
"GLYCOPYRROLATE , 注射劑 , 200.00 MCG","10,230"
"HOMATROPINE , 一般錠劑膠囊劑 , 2.50 MG",883
"HYOSCYAMINE , 一般錠劑膠囊劑 , 125.00 MCG","7,468,012"
"HYOSCYAMINE , 注射劑 , 20.00 MG","1,163"
"MEBEVERINE , 一般錠劑膠囊劑 , 100.00 MG","6,655,183"
"MEBEVERINE , 一般錠劑膠囊劑 , 135.00 MG","7,367,805"
"MEBEVERINE,緩釋錠劑膠囊劑,200MG",348
"MEPENZOLATE , 一般錠劑膠囊劑 , 7.50 MG","7,187,900"
"MEPENZOLATE , 一般錠劑膠囊劑 , 15.00 MG","687,763"
"MEPENZOLATE , 一般錠劑膠囊劑 , 25.00 MG","2,085"
"MEPENZOLATE 7.5MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,","65,567"
"MEPENZOLATE 25MG + PHENOBARBITAL 15MG, 一般錠劑膠囊劑,",82
"METHSCOPOLAMINE , 一般錠劑膠囊劑 , 1.00 MG","639,459"
"METOCLOPRAMIDE 5MG + PANCREATIN 212.5MG, 一般錠劑膠囊劑,","4,757,796"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 3.84-5.00 MG","66,161,330"
"METOCLOPRAMIDE , 一般錠劑膠囊劑 , 7.67 - 10.00 MG","3,412,679"
"METOCLOPRAMIDE , 緩釋錠劑膠囊劑 , 30.00 MG","1,431,529"
"METOCLOPRAMIDE , 口服顆粒劑 , 10.00 MG",123
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 1.00 ML","168,240"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 60.00 ML","34,657"
"METOCLOPRAMIDE , 口服液劑 , 1.00  MG/ML , 120.00 ML",1
"METOCLOPRAMIDE , 注射劑 , 5.00 MG",111
"METOCLOPRAMIDE , 注射劑 , 10.00 MG","3,982,679"
"MOSAPRIDE , 一般錠劑膠囊劑 , 5.00 MG","60,137,238"
"OXETHAZAINE , 一般錠劑膠囊劑 , 5.00 MG","1,230,411"
"OXETHAZAINE , 一般錠劑膠囊劑 , 10.00 MG","12,360,744"
"PAPAVERINE , 一般錠劑膠囊劑 , 15.00 MG","10,589"
"PAPAVERINE , 一般錠劑膠囊劑 , 20.00 MG","1,112"
"PAPAVERINE , 一般錠劑膠囊劑 , 30.00 MG","44,530"
"PAPAVERINE , 注射劑 , 30.00 MG",788
"PAPAVERINE 5MG + BERBERINE 50MG + BISMUTH SUBNITRATE 45MG + DIPHENHYDRAMINE5MG, 一般錠劑膠囊劑,","9,039"
"PAPAVERINE10MG + BERBERINE 100MG + BISMUTH SUBNITRATE 90MG +DIPHENHYDRAMINE 10MG, 一般錠劑膠囊劑,","13,613"
"PINAVERIUM , 一般錠劑膠囊劑 , 50.00 MG","4,941,997"
"PIPERIDOLATE , 一般錠劑膠囊劑 , 50.00 MG","955,944"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 一般錠劑膠囊劑 , 10.00 MG","5,220,486"
"PIPERILATE （=PIPETHANATE）ETHOBROMIDE , 注射劑 , 10.00 MG","1,441"
"PIPERILATE(=PIPETHANATE) HCL (=PENSANTE) , 一般錠劑膠囊劑 , 3.00 MG","26,981"
"PROPANTHELINE , 一般錠劑膠囊劑 , 15.00 MG","22,348"
"SCOPOLIA EXTRACT 5MG + ETHAVERINE 8MG + BENZOCAINE 40MG + BROMISOVALUM40MG, 一般錠劑膠囊劑,","2,340"
"TIMEPIDIUM , 一般錠劑膠囊劑 , 30.00 MG","2,277,364"
"TIMEPIDIUM , 注射劑 , 7.50 MG",651
"TROSPIUM CHLORIDE , 一般錠劑膠囊劑 , 5.00 MG","631,364"
"TROSPIUM CHLORIDE , 注射劑 , 600.00 MCG",3
"VALETHAMATE , 一般錠劑膠囊劑 , 10.00 MG","52,396"
"APREPITANT , 一般錠劑膠囊劑 , 80.00MG-125.00 MG","28,811"
"GRANISETRON , 一般錠劑膠囊劑 , 1.00 MG","27,492"
"GRANISETRON , 注射劑 , 1.00 MG","22,233"
"GRANISETRON , 注射劑 , 3.00 MG","103,753"
"ONDANSETRON , 一般錠劑膠囊劑 , 4.00 MG",10
"ONDANSETRON , 一般錠劑膠囊劑 , 8.00 MG","19,004"
"ONDANSETRON , 注射劑 , 4.00 MG","13,925"
"ONDANSETRON , 注射劑 , 8.00 MG","51,613"
"SCOPOLAMINE , 一般錠劑膠囊劑 , 10.00 MG","5,725,662"
"SCOPOLAMINE , 注射劑 , 20.00 MG","345,561"
"TROPISETRON , 一般錠劑膠囊劑 , 5.00 MG","14,102"
"TROPISETRON , 注射劑 , 5.00 MG","66,810"
"ADENOSINE 20MG/ML + CHOLINE OROTATE 200MG/ML + VITAMIN B12  1MG/ML, 注射劑,5.00ML",222
"ADENOSINE 5MG/ML + CHOLINE OROTATE 50MG/ML + VITAMIN B12  1.5MG/ML, 注射劑,2.00ML",114
"ANETHOLE TRITHIONE 5MG + CHOLINE BITARTRATE 300MG, 一般錠劑膠囊劑,","145,949"
"DI-ARGININE OXOGLURATE , 注射劑 , 5.00 GM","1,031"
"BETAINE 150MG + DIETHANOLAMINE 30MG + NICOTINAMIDE 20MG, 一般錠劑膠囊劑,","3,297,348"
"BETAINE 750MG/ML + DIETHANOLAMINE 200MG/ML + NICOTINAMIDE 100MG/ML, 注射劑,10.00ML","18,418"
"CHOLINE BITARTRATE 50MG+DEHYDROCHOLIC ACID 30MG+FEL TAURI 20MG+PYRIDOXINE2MG+VITAMINE B12 3MCG+INOSITOL 100MG+NIACINAMIDE (=NICOTINAMIDE)20MG+VITAMINE B2 10MG+VITAMINE B1 10MG+METHIONINE 100MG , 一般錠劑膠囊劑","5,426"
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 2.00ML",6
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 10.00ML",13
"BIOTIN 0.1MG/ML + CYSTEINE 1MG/ML + GLYCINE 25MG/ML + GLYCYRRHIZIC ACID2MG/ML, 注射劑, 20.00ML",722
"CHENODEOXYCHOLIC ACID , 一般錠劑膠囊劑 , 250.00 MG","4,272"
"CHONDROITIN 10MG/ML + METHIONINE 20MG/ML + VITAMIN B12 100MCG/ML, 注射劑,20.00ML",13
"CYCLOBUTYROL , 一般錠劑膠囊劑 , 100.00 MG",159
"CYCLOBUTYROL , 注射劑 , 500.00 MG",10
"CYSTEINE 4MG/ML + VITAMIN C 50MG/ML, 注射劑, 20.00ML","8,663"
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 5.00ML",2
"CYSTEINE 1MG/ML + GLYCINE 20MG/ML + GLYCYRRHIZIC ACID 2MG/ML, 注射劑, 20.00ML",2
"DEXTROSE 100MG/ML + METHIONINE 25MG/ML + VITAMIN B1 0.25MG/ML + VITAMIN B20.1MG/ML, 注射劑, 20.00ML",48
"DEXTROSE 100MG/ML+METHIONINE DL- 30MG/ML+RIBOFLAVIN PHOSPHATE0.05MG/ML+THIAMINE HCL (=THIAMINE CHLORIDE HYDROCHLORIDE) 0.25MG/ML 注射劑20ML",128
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML","1,958"
"DEXTROSE 100MG/ML + METHIONINE 20MG/ML + NICOTINAMIDE 2MG/ML + TAURINE1MG/ML + VITAMIN B1 1.5MG/ML + VITAMIN B2 0.1MG/ML, 注射劑, 20.00ML","1,422"
